2025-12-06 23:14:08,054 INFO     PLC controller Controller01 Inited
2025-12-06 23:17:06,672 INFO     Expected output: [False, False, False, True, False, False, True, True]
2025-12-06 23:17:08,718 INFO     Get PLC result: [False, False, False, True, False, False, True, True]
2025-12-06 23:17:08,719 INFO     Start one around verification.
2025-12-06 23:17:18,729 INFO     Random generate input: [False, True, True, True, True, True, True, False]
2025-12-06 23:17:18,729 INFO     Expected output: [False, False, True, True, False, True, True, True]
2025-12-06 23:17:20,777 INFO     Get PLC result: [False, False, True, True, False, True, True, True]
2025-12-06 23:17:20,778 INFO     Start one around verification.
2025-12-06 23:17:30,781 INFO     Random generate input: [True, False, True, False, True, False, False, True]
2025-12-06 23:17:30,781 INFO     Expected output: [True, True, False, False, False, False, False, False]
2025-12-06 23:17:32,829 INFO     Get PLC result: [True, True, False, False, False, False, False, False]
2025-12-06 23:17:32,830 INFO     Start one around verification.
2025-12-06 23:17:42,832 INFO     Random generate input: [False, False, True, True, True, True, False, False]
2025-12-06 23:17:42,832 INFO     Expected output: [False, True, True, True, False, False, True, True]
2025-12-06 23:17:44,880 INFO     Get PLC result: [False, True, True, True, False, False, True, True]
2025-12-06 23:17:44,880 INFO     Start one around verification.
2025-12-06 23:17:54,889 INFO     Random generate input: [True, False, True, False, True, True, False, True]
2025-12-06 23:17:54,890 INFO     Expected output: [True, True, False, False, False, False, False, True]
2025-12-06 23:17:56,924 INFO     Get PLC result: [True, True, False, False, False, False, False, True]
2025-12-06 23:17:56,925 INFO     Start one around verification.
2025-12-06 23:18:06,934 INFO     Random generate input: [True, False, False, False, True, True, True, True]
2025-12-06 23:18:06,934 INFO     Expected output: [True, True, False, True, False, False, False, True]
2025-12-06 23:18:08,984 INFO     Get PLC result: [True, True, False, True, False, False, False, True]
2025-12-06 23:18:08,985 INFO     Start one around verification.
2025-12-06 23:18:18,990 INFO     Random generate input: [False, True, False, False, True, False, False, False]
2025-12-06 23:18:18,991 INFO     Expected output: [False, False, False, True, False, False, True, False]
2025-12-06 23:18:21,029 INFO     Get PLC result: [False, False, False, True, False, False, True, False]
2025-12-06 23:18:21,029 INFO     Start one around verification.
2025-12-06 23:18:31,029 INFO     Random generate input: [True, True, True, True, False, True, True, True]
2025-12-06 23:18:31,030 INFO     Expected output: [True, False, False, True, False, False, True, True]
2025-12-06 23:18:33,078 INFO     Get PLC result: [True, False, False, True, False, False, True, True]
2025-12-06 23:18:33,078 INFO     Start one around verification.
2025-12-06 23:18:43,089 INFO     Random generate input: [True, True, False, True, True, False, True, True]
2025-12-06 23:18:43,089 INFO     Expected output: [True, False, False, True, False, False, True, False]
2025-12-06 23:18:45,122 INFO     Get PLC result: [True, False, False, True, False, False, True, False]
2025-12-06 23:18:45,122 INFO     Start one around verification.
2025-12-06 23:18:55,130 INFO     Random generate input: [False, True, True, False, True, False, False, False]
2025-12-06 23:18:55,130 INFO     Expected output: [False, False, False, True, False, False, True, False]
2025-12-06 23:18:57,177 INFO     Get PLC result: [False, False, False, True, False, False, True, False]
2025-12-06 23:18:57,177 INFO     Start one around verification.
2025-12-06 23:19:07,190 INFO     Random generate input: [True, False, False, True, True, False, True, True]
2025-12-06 23:19:07,190 INFO     Expected output: [True, True, False, True, False, False, True, False]
2025-12-06 23:19:09,240 INFO     Get PLC result: [True, True, False, True, False, False, True, False]
2025-12-06 23:19:09,240 INFO     Start one around verification.
2025-12-06 23:19:19,250 INFO     Random generate input: [True, False, False, False, False, True, True, False]
2025-12-06 23:19:19,250 INFO     Expected output: [False, True, False, True, False, False, True, True]
2025-12-06 23:19:21,281 INFO     Get PLC result: [False, True, False, True, False, False, True, True]
2025-12-06 23:19:21,282 INFO     Start one around verification.
2025-12-06 23:19:31,287 INFO     Random generate input: [False, False, True, True, True, False, False, False]
2025-12-06 23:19:31,287 INFO     Expected output: [False, True, True, True, False, False, True, False]
2025-12-06 23:19:33,311 INFO     Get PLC result: [False, True, True, True, False, False, True, False]
2025-12-06 23:19:33,311 INFO     Start one around verification.
2025-12-06 23:19:43,316 INFO     Random generate input: [True, True, True, False, True, True, False, True]
2025-12-06 23:19:43,316 INFO     Expected output: [True, False, False, False, False, False, False, True]
2025-12-06 23:19:45,331 INFO     Get PLC result: [True, False, False, False, False, False, False, True]
2025-12-06 23:19:45,331 INFO     Start one around verification.
2025-12-06 23:19:55,338 INFO     Random generate input: [False, False, True, True, False, True, True, True]
2025-12-06 23:19:55,338 INFO     Expected output: [False, True, False, True, False, True, True, True]
2025-12-06 23:19:57,372 INFO     Get PLC result: [False, True, False, True, False, True, True, True]
2025-12-06 23:19:57,373 INFO     Start one around verification.
2025-12-06 23:20:07,387 INFO     Random generate input: [True, True, True, True, False, True, True, True]
2025-12-06 23:20:07,387 INFO     Expected output: [True, False, False, True, False, False, True, True]
2025-12-06 23:20:09,436 INFO     Get PLC result: [True, False, False, True, False, False, True, True]
2025-12-06 23:20:09,438 INFO     Start one around verification.
2025-12-06 23:20:19,448 INFO     Random generate input: [False, False, False, False, False, True, True, False]
2025-12-06 23:20:19,448 INFO     Expected output: [False, True, False, True, False, True, True, True]
2025-12-06 23:20:21,480 INFO     Get PLC result: [False, True, False, True, False, True, True, True]
2025-12-06 23:20:21,480 INFO     Start one around verification.
2025-12-06 23:20:31,491 INFO     Random generate input: [True, True, False, False, True, False, True, True]
2025-12-06 23:20:31,491 INFO     Expected output: [True, False, False, True, False, False, False, False]
2025-12-06 23:20:33,529 INFO     Get PLC result: [True, False, False, True, False, False, False, False]
2025-12-06 23:20:33,529 INFO     Start one around verification.
2025-12-06 23:20:43,542 INFO     Random generate input: [True, False, False, True, False, True, False, False]
2025-12-06 23:20:43,542 INFO     Expected output: [False, True, False, False, False, False, True, True]
2025-12-06 23:20:45,587 INFO     Get PLC result: [False, True, False, False, False, False, True, True]
2025-12-06 23:20:45,588 INFO     Start one around verification.
2025-12-06 23:20:55,593 INFO     Random generate input: [False, True, True, True, True, True, True, True]
2025-12-06 23:20:55,593 INFO     Expected output: [False, False, True, True, False, True, True, True]
2025-12-06 23:20:57,628 INFO     Get PLC result: [False, False, True, True, False, True, True, True]
2025-12-06 23:20:57,628 INFO     Start one around verification.
2025-12-06 23:21:07,639 INFO     Random generate input: [True, False, False, False, True, False, True, False]
2025-12-06 23:21:07,639 INFO     Expected output: [False, True, False, True, False, False, True, False]
2025-12-06 23:21:09,670 INFO     Get PLC result: [False, True, False, True, False, False, True, False]
2025-12-06 23:21:09,671 INFO     Start one around verification.
2025-12-06 23:21:19,683 INFO     Random generate input: [False, False, False, True, False, False, False, False]
2025-12-06 23:21:19,684 INFO     Expected output: [False, True, False, True, True, False, True, False]
2025-12-06 23:21:21,714 INFO     Get PLC result: [False, True, False, True, True, False, True, False]
2025-12-06 23:21:21,715 INFO     Start one around verification.
2025-12-06 23:21:31,727 INFO     Random generate input: [True, True, True, True, False, False, True, False]
2025-12-06 23:21:31,728 INFO     Expected output: [False, False, False, True, True, False, True, False]
2025-12-06 23:21:33,772 INFO     Get PLC result: [False, False, False, True, True, False, True, False]
2025-12-06 23:21:33,773 INFO     Start one around verification.
2025-12-06 23:21:43,775 INFO     Random generate input: [True, False, True, False, False, True, True, False]
2025-12-06 23:21:43,776 INFO     Expected output: [False, True, False, True, False, False, True, True]
2025-12-06 23:21:45,811 INFO     Get PLC result: [False, True, False, True, False, False, True, True]
2025-12-06 23:21:45,811 INFO     Start one around verification.
2025-12-06 23:21:55,819 INFO     Random generate input: [False, False, False, False, False, False, False, True]
2025-12-06 23:21:55,820 INFO     Expected output: [False, True, False, True, True, False, False, False]
2025-12-06 23:21:57,871 INFO     Get PLC result: [False, True, False, True, True, False, False, False]
2025-12-06 23:21:57,872 INFO     Start one around verification.
2025-12-06 23:22:07,885 INFO     Random generate input: [False, False, True, False, True, False, True, False]
2025-12-06 23:22:07,885 INFO     Expected output: [False, True, False, True, False, True, True, False]
2025-12-06 23:22:09,923 INFO     Get PLC result: [False, True, False, True, False, True, True, False]
2025-12-06 23:22:09,923 INFO     Start one around verification.
2025-12-06 23:22:19,931 INFO     Random generate input: [False, True, False, False, False, False, False, True]
2025-12-06 23:22:19,931 INFO     Expected output: [False, False, False, True, True, False, False, False]
2025-12-06 23:22:21,970 INFO     Get PLC result: [False, False, False, True, True, False, False, False]
2025-12-06 23:22:21,970 INFO     Start one around verification.
2025-12-06 23:22:31,981 INFO     Random generate input: [True, False, True, True, False, True, False, False]
2025-12-06 23:22:31,981 INFO     Expected output: [False, True, False, False, False, False, True, True]
2025-12-06 23:22:34,028 INFO     Get PLC result: [False, True, False, False, False, False, True, True]
2025-12-06 23:22:34,029 INFO     Start one around verification.
2025-12-06 23:22:44,040 INFO     Random generate input: [False, True, True, True, True, True, False, True]
2025-12-06 23:22:44,041 INFO     Expected output: [False, False, True, True, False, False, True, True]
2025-12-06 23:22:46,080 INFO     Get PLC result: [False, False, True, True, False, False, True, True]
2025-12-06 23:22:46,080 INFO     Start one around verification.
2025-12-06 23:22:56,081 INFO     Random generate input: [False, False, True, False, False, False, True, False]
2025-12-06 23:22:56,081 INFO     Expected output: [False, True, False, True, True, True, True, False]
2025-12-06 23:22:58,127 INFO     Get PLC result: [False, True, False, True, True, True, True, False]
2025-12-06 23:22:58,127 INFO     Start one around verification.
2025-12-06 23:23:08,130 INFO     Random generate input: [False, True, False, False, True, False, True, True]
2025-12-06 23:23:08,130 INFO     Expected output: [False, False, False, True, False, True, False, False]
2025-12-06 23:23:10,170 INFO     Get PLC result: [False, False, False, True, False, True, False, False]
2025-12-06 23:23:10,171 INFO     Start one around verification.
2025-12-06 23:23:20,175 INFO     Random generate input: [False, True, True, False, False, True, True, False]
2025-12-06 23:23:20,175 INFO     Expected output: [False, False, False, True, False, True, True, True]
2025-12-06 23:23:22,219 INFO     Get PLC result: [False, False, False, True, False, True, True, True]
2025-12-06 23:23:22,219 INFO     Start one around verification.
2025-12-06 23:23:32,229 INFO     Random generate input: [False, False, True, True, False, False, True, False]
2025-12-06 23:23:32,229 INFO     Expected output: [False, True, False, True, True, True, True, False]
2025-12-06 23:23:34,270 INFO     Get PLC result: [False, True, False, True, True, True, True, False]
2025-12-06 23:23:34,270 INFO     Start one around verification.
2025-12-06 23:23:44,278 INFO     Random generate input: [True, True, True, True, False, False, True, True]
2025-12-06 23:23:44,278 INFO     Expected output: [True, False, False, True, True, False, True, False]
2025-12-06 23:23:46,315 INFO     Get PLC result: [True, False, False, True, True, False, True, False]
2025-12-06 23:23:46,315 INFO     Start one around verification.
2025-12-06 23:23:56,315 INFO     Random generate input: [True, False, True, True, False, False, True, True]
2025-12-06 23:23:56,315 INFO     Expected output: [True, True, False, True, True, False, True, False]
2025-12-06 23:23:58,362 INFO     Get PLC result: [True, True, False, True, True, False, True, False]
2025-12-06 23:23:58,362 INFO     Start one around verification.
2025-12-06 23:24:08,372 INFO     Random generate input: [True, False, False, False, False, True, True, False]
2025-12-06 23:24:08,372 INFO     Expected output: [False, True, False, True, False, False, True, True]
2025-12-06 23:24:10,407 INFO     Get PLC result: [False, True, False, True, False, False, True, True]
2025-12-06 23:24:10,408 INFO     Start one around verification.
2025-12-06 23:24:20,417 INFO     Random generate input: [True, True, True, True, True, True, True, True]
2025-12-06 23:24:20,417 INFO     Expected output: [True, False, True, True, False, False, True, True]
2025-12-06 23:24:22,453 INFO     Get PLC result: [True, False, True, True, False, False, True, True]
2025-12-06 23:24:22,454 INFO     Start one around verification.
2025-12-06 23:24:32,456 INFO     Random generate input: [False, False, False, False, False, True, True, True]
2025-12-06 23:24:32,456 INFO     Expected output: [False, True, False, True, False, True, False, True]
2025-12-06 23:24:34,493 INFO     Get PLC result: [False, True, False, True, False, True, False, True]
2025-12-06 23:24:34,494 INFO     Start one around verification.
2025-12-06 23:24:44,496 INFO     Random generate input: [False, False, False, True, True, False, False, True]
2025-12-06 23:24:44,497 INFO     Expected output: [False, True, False, True, False, False, True, False]
2025-12-06 23:24:46,527 INFO     Get PLC result: [False, True, False, True, False, False, True, False]
2025-12-06 23:24:46,527 INFO     Start one around verification.
2025-12-06 23:24:56,536 INFO     Random generate input: [True, True, False, True, True, True, True, False]
2025-12-06 23:24:56,537 INFO     Expected output: [False, False, False, True, False, False, True, True]
2025-12-06 23:24:58,580 INFO     Get PLC result: [False, False, False, True, False, False, True, True]
2025-12-06 23:24:58,581 INFO     Start one around verification.
2025-12-06 23:25:08,586 INFO     Random generate input: [True, True, True, True, True, True, True, False]
2025-12-06 23:25:08,586 INFO     Expected output: [False, False, True, True, False, False, True, True]
2025-12-06 23:25:10,625 INFO     Get PLC result: [False, False, True, True, False, False, True, True]
2025-12-06 23:25:10,626 INFO     Start one around verification.
2025-12-06 23:25:20,634 INFO     Random generate input: [False, True, False, False, False, False, True, False]
2025-12-06 23:25:20,635 INFO     Expected output: [False, False, False, True, True, True, True, False]
2025-12-06 23:25:22,664 INFO     Get PLC result: [False, False, False, True, True, True, True, False]
2025-12-06 23:25:22,664 INFO     Start one around verification.
2025-12-06 23:25:32,677 INFO     Random generate input: [True, False, False, False, False, False, False, False]
2025-12-06 23:25:32,679 INFO     Expected output: [False, True, False, False, True, False, True, False]
2025-12-06 23:25:34,715 INFO     Get PLC result: [False, True, False, False, True, False, True, False]
2025-12-06 23:25:34,716 INFO     Start one around verification.
2025-12-06 23:25:44,723 INFO     Random generate input: [True, False, False, True, False, False, False, True]
2025-12-06 23:25:44,724 INFO     Expected output: [True, True, False, False, True, False, True, False]
2025-12-06 23:25:46,756 INFO     Get PLC result: [True, True, False, False, True, False, True, False]
2025-12-06 23:25:46,757 INFO     Start one around verification.
2025-12-06 23:25:56,760 INFO     Random generate input: [False, False, True, False, False, False, False, False]
2025-12-06 23:25:56,760 INFO     Expected output: [False, True, False, True, True, False, True, False]
2025-12-06 23:25:58,790 INFO     Get PLC result: [False, True, False, True, True, False, True, False]
2025-12-06 23:25:58,790 INFO     Start one around verification.
2025-12-06 23:26:08,791 INFO     Random generate input: [False, False, True, False, False, True, True, False]
2025-12-06 23:26:08,791 INFO     Expected output: [False, True, False, True, False, True, True, True]
2025-12-06 23:26:10,840 INFO     Get PLC result: [False, True, False, True, False, True, True, True]
2025-12-06 23:26:10,841 INFO     Start one around verification.
2025-12-06 23:26:20,843 INFO     Random generate input: [False, True, False, False, False, True, False, False]
2025-12-06 23:26:20,843 INFO     Expected output: [False, False, False, True, False, False, True, True]
2025-12-06 23:26:22,883 INFO     Get PLC result: [False, False, False, True, False, False, True, True]
2025-12-06 23:26:22,883 INFO     Start one around verification.
2025-12-06 23:26:32,893 INFO     Random generate input: [False, True, True, True, True, False, False, True]
2025-12-06 23:26:32,894 INFO     Expected output: [False, False, True, True, False, False, True, False]
2025-12-06 23:26:34,928 INFO     Get PLC result: [False, False, True, True, False, False, True, False]
2025-12-06 23:26:34,928 INFO     Start one around verification.
2025-12-06 23:26:44,942 INFO     Random generate input: [True, True, False, True, True, True, True, False]
2025-12-06 23:26:44,942 INFO     Expected output: [False, False, False, True, False, False, True, True]
2025-12-06 23:26:46,979 INFO     Get PLC result: [False, False, False, True, False, False, True, True]
2025-12-06 23:26:46,979 INFO     Start one around verification.
2025-12-06 23:26:56,987 INFO     Random generate input: [True, True, True, True, False, False, True, False]
2025-12-06 23:26:56,987 INFO     Expected output: [False, False, False, True, True, False, True, False]
2025-12-06 23:26:59,018 INFO     Get PLC result: [False, False, False, True, True, False, True, False]
2025-12-06 23:26:59,019 INFO     Start one around verification.
2025-12-06 23:27:09,030 INFO     Random generate input: [False, False, False, False, True, False, False, False]
2025-12-06 23:27:09,031 INFO     Expected output: [False, True, False, True, False, False, True, False]
2025-12-06 23:27:11,067 INFO     Get PLC result: [False, True, False, True, False, False, True, False]
2025-12-06 23:27:11,067 INFO     Start one around verification.
2025-12-06 23:27:21,077 INFO     Random generate input: [True, False, True, True, False, False, False, False]
2025-12-06 23:27:21,078 INFO     Expected output: [False, True, False, False, True, False, True, False]
2025-12-06 23:27:23,115 INFO     Get PLC result: [False, True, False, False, True, False, True, False]
2025-12-06 23:27:23,115 INFO     Start one around verification.
2025-12-06 23:27:33,127 INFO     Random generate input: [True, False, False, True, False, True, False, True]
2025-12-06 23:27:33,127 INFO     Expected output: [True, True, False, False, False, False, True, True]
2025-12-06 23:27:35,148 INFO     Get PLC result: [True, True, False, False, False, False, True, True]
2025-12-06 23:27:35,148 INFO     Start one around verification.
2025-12-06 23:27:45,159 INFO     Random generate input: [False, True, True, False, False, True, False, False]
2025-12-06 23:27:45,159 INFO     Expected output: [False, False, False, True, False, False, True, True]
2025-12-06 23:27:47,186 INFO     Get PLC result: [False, False, False, True, False, False, True, True]
2025-12-06 23:27:47,186 INFO     Start one around verification.
2025-12-06 23:27:57,193 INFO     Random generate input: [False, True, True, False, False, False, True, False]
2025-12-06 23:27:57,193 INFO     Expected output: [False, False, False, True, True, True, True, False]
2025-12-06 23:27:59,232 INFO     Get PLC result: [False, False, False, True, True, True, True, False]
2025-12-06 23:27:59,232 INFO     Start one around verification.
2025-12-06 23:28:09,246 INFO     Random generate input: [True, True, True, False, False, True, False, True]
2025-12-06 23:28:09,246 INFO     Expected output: [True, False, False, False, False, False, False, True]
2025-12-06 23:28:11,291 INFO     Get PLC result: [True, False, False, False, False, False, False, True]
2025-12-06 23:28:11,292 INFO     Start one around verification.
2025-12-06 23:28:21,306 INFO     Random generate input: [False, False, True, True, False, True, True, False]
2025-12-06 23:28:21,307 INFO     Expected output: [False, True, False, True, False, True, True, True]
2025-12-06 23:28:23,345 INFO     Get PLC result: [False, True, False, True, False, True, True, True]
2025-12-06 23:28:23,346 INFO     Start one around verification.
2025-12-06 23:28:33,350 INFO     Random generate input: [True, False, True, True, False, False, True, True]
2025-12-06 23:28:33,350 INFO     Expected output: [True, True, False, True, True, False, True, False]
2025-12-06 23:28:35,382 INFO     Get PLC result: [True, True, False, True, True, False, True, False]
2025-12-06 23:28:35,382 INFO     Start one around verification.
2025-12-06 23:28:45,396 INFO     Random generate input: [False, True, True, False, False, False, False, True]
2025-12-06 23:28:45,397 INFO     Expected output: [False, False, False, True, True, False, False, False]
2025-12-06 23:28:47,437 INFO     Get PLC result: [False, False, False, True, True, False, False, False]
2025-12-06 23:28:47,438 INFO     Start one around verification.
2025-12-06 23:28:57,450 INFO     Random generate input: [True, True, True, False, False, False, True, True]
2025-12-06 23:28:57,450 INFO     Expected output: [True, False, False, True, True, False, False, False]
2025-12-06 23:28:59,485 INFO     Get PLC result: [True, False, False, True, True, False, False, False]
2025-12-06 23:28:59,486 INFO     Start one around verification.
2025-12-06 23:29:09,495 INFO     Random generate input: [True, True, False, False, True, False, True, False]
2025-12-06 23:29:09,495 INFO     Expected output: [False, False, False, True, False, False, True, False]
2025-12-06 23:29:11,545 INFO     Get PLC result: [False, False, False, True, False, False, True, False]
2025-12-06 23:29:11,545 INFO     Start one around verification.
2025-12-06 23:29:21,549 INFO     Random generate input: [True, True, False, False, False, False, False, False]
2025-12-06 23:29:21,549 INFO     Expected output: [False, False, False, False, True, False, True, False]
2025-12-06 23:29:23,586 INFO     Get PLC result: [False, False, False, False, True, False, True, False]
2025-12-06 23:29:23,586 INFO     Start one around verification.
2025-12-06 23:29:33,597 INFO     Random generate input: [True, False, False, False, False, True, False, False]
2025-12-06 23:29:33,597 INFO     Expected output: [False, True, False, False, False, False, True, True]
2025-12-06 23:29:35,620 INFO     Get PLC result: [False, True, False, False, False, False, True, True]
2025-12-06 23:29:35,620 INFO     Start one around verification.
2025-12-06 23:29:45,629 INFO     Random generate input: [True, False, False, True, False, False, True, False]
2025-12-06 23:29:45,629 INFO     Expected output: [False, True, False, True, True, False, True, False]
2025-12-06 23:29:47,658 INFO     Get PLC result: [False, True, False, True, True, False, True, False]
2025-12-06 23:29:47,659 INFO     Start one around verification.
2025-12-06 23:29:57,672 INFO     Random generate input: [False, False, False, True, False, True, False, False]
2025-12-06 23:29:57,673 INFO     Expected output: [False, True, False, True, False, False, True, True]
2025-12-06 23:29:59,715 INFO     Get PLC result: [False, True, False, True, False, False, True, True]
2025-12-06 23:29:59,715 INFO     Start one around verification.
2025-12-06 23:30:09,722 INFO     Random generate input: [False, True, True, False, True, False, False, False]
2025-12-06 23:30:09,722 INFO     Expected output: [False, False, False, True, False, False, True, False]
2025-12-06 23:30:11,737 INFO     Get PLC result: [False, False, False, True, False, False, True, False]
2025-12-06 23:30:11,737 INFO     Start one around verification.
2025-12-06 23:30:21,742 INFO     Random generate input: [True, True, True, False, False, True, True, False]
2025-12-06 23:30:21,742 INFO     Expected output: [False, False, False, True, False, False, True, True]
2025-12-06 23:30:23,784 INFO     Get PLC result: [False, False, False, True, False, False, True, True]
2025-12-06 23:30:23,785 INFO     Start one around verification.
2025-12-06 23:30:33,791 INFO     Random generate input: [True, False, False, True, True, False, False, False]
2025-12-06 23:30:33,791 INFO     Expected output: [False, True, False, False, False, False, True, False]
2025-12-06 23:30:35,819 INFO     Get PLC result: [False, True, False, False, False, False, True, False]
2025-12-06 23:30:35,820 INFO     Start one around verification.
2025-12-06 23:30:45,826 INFO     Random generate input: [False, False, False, True, False, True, True, False]
2025-12-06 23:30:45,826 INFO     Expected output: [False, True, False, True, False, True, True, True]
2025-12-06 23:30:47,867 INFO     Get PLC result: [False, True, False, True, False, True, True, True]
2025-12-06 23:30:47,867 INFO     Start one around verification.
2025-12-06 23:30:57,872 INFO     Random generate input: [True, True, False, True, True, True, False, True]
2025-12-06 23:30:57,872 INFO     Expected output: [True, False, False, False, False, False, True, True]
2025-12-06 23:30:59,912 INFO     Get PLC result: [True, False, False, False, False, False, True, True]
2025-12-06 23:30:59,912 INFO     Start one around verification.
2025-12-06 23:31:09,920 INFO     Random generate input: [False, True, False, False, True, True, False, True]
2025-12-06 23:31:09,921 INFO     Expected output: [False, False, False, True, False, False, False, True]
2025-12-06 23:31:11,956 INFO     Get PLC result: [False, False, False, True, False, False, False, True]
2025-12-06 23:31:11,957 INFO     Start one around verification.
2025-12-06 23:31:21,971 INFO     Random generate input: [True, True, True, False, True, False, True, True]
2025-12-06 23:31:21,972 INFO     Expected output: [True, False, False, True, False, False, False, False]
2025-12-06 23:31:24,015 INFO     Get PLC result: [True, False, False, True, False, False, False, False]
2025-12-06 23:31:24,015 INFO     Start one around verification.
2025-12-06 23:31:34,016 INFO     Random generate input: [False, True, False, False, False, True, False, False]
2025-12-06 23:31:34,016 INFO     Expected output: [False, False, False, True, False, False, True, True]
2025-12-06 23:31:36,055 INFO     Get PLC result: [False, False, False, True, False, False, True, True]
2025-12-06 23:31:36,055 INFO     Start one around verification.
2025-12-06 23:31:46,063 INFO     Random generate input: [True, False, True, True, True, True, True, True]
2025-12-06 23:31:46,064 INFO     Expected output: [True, True, True, True, False, False, True, True]
2025-12-06 23:31:48,111 INFO     Get PLC result: [True, True, True, True, False, False, True, True]
2025-12-06 23:31:48,111 INFO     Start one around verification.
2025-12-06 23:31:58,122 INFO     Random generate input: [True, True, True, True, False, False, True, False]
2025-12-06 23:31:58,122 INFO     Expected output: [False, False, False, True, True, False, True, False]
2025-12-06 23:32:00,161 INFO     Get PLC result: [False, False, False, True, True, False, True, False]
